folder_name,as_of_date,raw_csv,imputed_csv,imputed_exists,needs_imputation,n_spreads,n_cells,n_missing
00099_1985-05-24,1985-05-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00099_1985-05-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00099_1985-05-24\imputed_correlation_matrix.csv,True,False,55,3025,1000
00100_1985-05-28,1985-05-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00100_1985-05-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00100_1985-05-28\imputed_correlation_matrix.csv,True,False,55,3025,1000
00101_1985-05-29,1985-05-29,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00101_1985-05-29\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00101_1985-05-29\imputed_correlation_matrix.csv,True,False,55,3025,1000
00102_1985-05-30,1985-05-30,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00102_1985-05-30\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00102_1985-05-30\imputed_correlation_matrix.csv,True,False,55,3025,1000
00103_1985-05-31,1985-05-31,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00103_1985-05-31\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00103_1985-05-31\imputed_correlation_matrix.csv,True,False,55,3025,1000
00104_1985-06-03,1985-06-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00104_1985-06-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00104_1985-06-03\imputed_correlation_matrix.csv,True,False,55,3025,1000
00105_1985-06-04,1985-06-04,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00105_1985-06-04\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00105_1985-06-04\imputed_correlation_matrix.csv,True,False,55,3025,1000
00106_1985-06-05,1985-06-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00106_1985-06-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00106_1985-06-05\imputed_correlation_matrix.csv,True,False,55,3025,1000
00107_1985-06-06,1985-06-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00107_1985-06-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00107_1985-06-06\imputed_correlation_matrix.csv,True,False,55,3025,1000
00108_1985-06-07,1985-06-07,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00108_1985-06-07\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00108_1985-06-07\imputed_correlation_matrix.csv,True,False,55,3025,1000
00109_1985-06-10,1985-06-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00109_1985-06-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00109_1985-06-10\imputed_correlation_matrix.csv,True,False,55,3025,1000
00110_1985-06-11,1985-06-11,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00110_1985-06-11\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00110_1985-06-11\imputed_correlation_matrix.csv,True,False,55,3025,1000
00111_1985-06-12,1985-06-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00111_1985-06-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00111_1985-06-12\imputed_correlation_matrix.csv,True,False,55,3025,1000
00112_1985-06-13,1985-06-13,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00112_1985-06-13\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00112_1985-06-13\imputed_correlation_matrix.csv,True,False,55,3025,1000
00113_1985-06-14,1985-06-14,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00113_1985-06-14\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00113_1985-06-14\imputed_correlation_matrix.csv,True,False,55,3025,1000
00114_1985-06-17,1985-06-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00114_1985-06-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00114_1985-06-17\imputed_correlation_matrix.csv,True,False,55,3025,1000
00115_1985-06-18,1985-06-18,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00115_1985-06-18\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00115_1985-06-18\imputed_correlation_matrix.csv,True,False,55,3025,1000
00116_1985-06-19,1985-06-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00116_1985-06-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00116_1985-06-19\imputed_correlation_matrix.csv,True,False,55,3025,1000
00117_1985-06-20,1985-06-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00117_1985-06-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00117_1985-06-20\imputed_correlation_matrix.csv,True,False,55,3025,1000
00118_1985-06-21,1985-06-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00118_1985-06-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00118_1985-06-21\imputed_correlation_matrix.csv,True,False,55,3025,1000
00119_1985-06-24,1985-06-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00119_1985-06-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00119_1985-06-24\imputed_correlation_matrix.csv,True,False,55,3025,1000
00120_1985-06-25,1985-06-25,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00120_1985-06-25\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00120_1985-06-25\imputed_correlation_matrix.csv,True,False,55,3025,1000
00121_1985-06-26,1985-06-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00121_1985-06-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00121_1985-06-26\imputed_correlation_matrix.csv,True,False,55,3025,1000
00122_1985-06-27,1985-06-27,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00122_1985-06-27\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00122_1985-06-27\imputed_correlation_matrix.csv,True,False,55,3025,1000
00123_1985-06-28,1985-06-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00123_1985-06-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00123_1985-06-28\imputed_correlation_matrix.csv,True,False,55,3025,1000
00124_1985-07-01,1985-07-01,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00124_1985-07-01\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00124_1985-07-01\imputed_correlation_matrix.csv,True,False,55,3025,1000
00125_1985-07-02,1985-07-02,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00125_1985-07-02\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00125_1985-07-02\imputed_correlation_matrix.csv,True,False,55,3025,1000
00126_1985-07-03,1985-07-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00126_1985-07-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00126_1985-07-03\imputed_correlation_matrix.csv,True,False,55,3025,1000
00127_1985-07-05,1985-07-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00127_1985-07-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00127_1985-07-05\imputed_correlation_matrix.csv,True,False,55,3025,1000
00128_1985-07-08,1985-07-08,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00128_1985-07-08\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00128_1985-07-08\imputed_correlation_matrix.csv,True,False,55,3025,1000
00129_1985-07-09,1985-07-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00129_1985-07-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00129_1985-07-09\imputed_correlation_matrix.csv,True,False,55,3025,1000
00130_1985-07-10,1985-07-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00130_1985-07-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00130_1985-07-10\imputed_correlation_matrix.csv,True,False,55,3025,1000
00131_1985-07-11,1985-07-11,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00131_1985-07-11\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00131_1985-07-11\imputed_correlation_matrix.csv,True,False,55,3025,1000
00132_1985-07-12,1985-07-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00132_1985-07-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00132_1985-07-12\imputed_correlation_matrix.csv,True,False,55,3025,1000
00133_1985-07-15,1985-07-15,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00133_1985-07-15\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00133_1985-07-15\imputed_correlation_matrix.csv,True,False,55,3025,1000
00134_1985-07-16,1985-07-16,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00134_1985-07-16\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00134_1985-07-16\imputed_correlation_matrix.csv,True,False,55,3025,1000
00135_1985-07-17,1985-07-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00135_1985-07-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00135_1985-07-17\imputed_correlation_matrix.csv,True,False,55,3025,1000
00136_1985-07-18,1985-07-18,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00136_1985-07-18\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00136_1985-07-18\imputed_correlation_matrix.csv,True,False,55,3025,1000
00137_1985-07-19,1985-07-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00137_1985-07-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00137_1985-07-19\imputed_correlation_matrix.csv,True,False,55,3025,1000
00138_1985-07-22,1985-07-22,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00138_1985-07-22\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00138_1985-07-22\imputed_correlation_matrix.csv,True,False,55,3025,1000
00139_1985-07-23,1985-07-23,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00139_1985-07-23\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00139_1985-07-23\imputed_correlation_matrix.csv,True,False,55,3025,1000
00140_1985-07-24,1985-07-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00140_1985-07-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00140_1985-07-24\imputed_correlation_matrix.csv,True,False,55,3025,1000
00141_1985-07-25,1985-07-25,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00141_1985-07-25\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00141_1985-07-25\imputed_correlation_matrix.csv,True,False,55,3025,1000
00142_1985-07-26,1985-07-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00142_1985-07-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00142_1985-07-26\imputed_correlation_matrix.csv,True,False,55,3025,1000
00143_1985-07-29,1985-07-29,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00143_1985-07-29\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00143_1985-07-29\imputed_correlation_matrix.csv,True,False,55,3025,1000
00144_1985-07-30,1985-07-30,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00144_1985-07-30\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00144_1985-07-30\imputed_correlation_matrix.csv,True,False,55,3025,1000
00145_1985-07-31,1985-07-31,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00145_1985-07-31\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00145_1985-07-31\imputed_correlation_matrix.csv,True,False,55,3025,1000
00146_1985-08-01,1985-08-01,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00146_1985-08-01\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00146_1985-08-01\imputed_correlation_matrix.csv,True,False,55,3025,1000
00147_1985-08-02,1985-08-02,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00147_1985-08-02\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00147_1985-08-02\imputed_correlation_matrix.csv,True,False,55,3025,1000
00148_1985-08-05,1985-08-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00148_1985-08-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00148_1985-08-05\imputed_correlation_matrix.csv,True,False,55,3025,1000
00149_1985-08-06,1985-08-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00149_1985-08-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00149_1985-08-06\imputed_correlation_matrix.csv,True,False,55,3025,1000
00150_1985-08-07,1985-08-07,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00150_1985-08-07\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00150_1985-08-07\imputed_correlation_matrix.csv,True,False,55,3025,1000
00151_1985-08-08,1985-08-08,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00151_1985-08-08\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00151_1985-08-08\imputed_correlation_matrix.csv,True,False,55,3025,1000
00152_1985-08-09,1985-08-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00152_1985-08-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00152_1985-08-09\imputed_correlation_matrix.csv,True,False,55,3025,1000
00153_1985-08-12,1985-08-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00153_1985-08-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00153_1985-08-12\imputed_correlation_matrix.csv,True,False,55,3025,1000
00154_1985-08-13,1985-08-13,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00154_1985-08-13\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00154_1985-08-13\imputed_correlation_matrix.csv,True,False,55,3025,1000
00155_1985-08-14,1985-08-14,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00155_1985-08-14\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00155_1985-08-14\imputed_correlation_matrix.csv,True,False,55,3025,1000
00156_1985-08-15,1985-08-15,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00156_1985-08-15\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00156_1985-08-15\imputed_correlation_matrix.csv,True,False,55,3025,1000
00157_1985-08-16,1985-08-16,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00157_1985-08-16\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00157_1985-08-16\imputed_correlation_matrix.csv,True,False,55,3025,1000
00158_1985-08-19,1985-08-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00158_1985-08-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00158_1985-08-19\imputed_correlation_matrix.csv,True,False,55,3025,1000
00159_1985-08-20,1985-08-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00159_1985-08-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00159_1985-08-20\imputed_correlation_matrix.csv,True,False,55,3025,1000
00160_1985-08-21,1985-08-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00160_1985-08-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00160_1985-08-21\imputed_correlation_matrix.csv,True,False,55,3025,1000
00161_1985-08-22,1985-08-22,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00161_1985-08-22\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00161_1985-08-22\imputed_correlation_matrix.csv,True,False,55,3025,1000
00162_1985-08-23,1985-08-23,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00162_1985-08-23\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00162_1985-08-23\imputed_correlation_matrix.csv,True,False,55,3025,1000
00163_1985-08-26,1985-08-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00163_1985-08-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00163_1985-08-26\imputed_correlation_matrix.csv,True,False,55,3025,1000
00164_1985-08-27,1985-08-27,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00164_1985-08-27\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00164_1985-08-27\imputed_correlation_matrix.csv,True,False,55,3025,1000
00165_1985-08-28,1985-08-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00165_1985-08-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00165_1985-08-28\imputed_correlation_matrix.csv,True,False,55,3025,1000
00166_1985-08-29,1985-08-29,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00166_1985-08-29\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00166_1985-08-29\imputed_correlation_matrix.csv,True,False,55,3025,1000
00167_1985-08-30,1985-08-30,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00167_1985-08-30\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00167_1985-08-30\imputed_correlation_matrix.csv,True,False,55,3025,1000
00168_1985-09-03,1985-09-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00168_1985-09-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00168_1985-09-03\imputed_correlation_matrix.csv,True,False,55,3025,1000
00169_1985-09-04,1985-09-04,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00169_1985-09-04\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00169_1985-09-04\imputed_correlation_matrix.csv,True,False,55,3025,1000
00170_1985-09-05,1985-09-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00170_1985-09-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00170_1985-09-05\imputed_correlation_matrix.csv,True,False,55,3025,1000
00171_1985-09-06,1985-09-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00171_1985-09-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00171_1985-09-06\imputed_correlation_matrix.csv,True,False,55,3025,1000
00172_1985-09-09,1985-09-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00172_1985-09-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00172_1985-09-09\imputed_correlation_matrix.csv,True,False,55,3025,1000
00173_1985-09-10,1985-09-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00173_1985-09-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\00173_1985-09-10\imputed_correlation_matrix.csv,True,False,55,3025,1000
